idx,question,answer,correctness,explanation
5226,Who is one other client that is represented by the same person that also represents a barrister at Doughty Street Chambers?,Angelina Jolie,1,
5225,What college in the Blue Ridge Assembly Historic District  emphasized the study of art?,Black Mountain College,1,
5224,Hatyapuri was a novel by the filmmaker of what nationality?,Indian,1,
5216,Who supervised the sting operation that implicated Evelyn Dawn Knight?,Federal Bureau of Investigation,1,
5215,"How many exhibition games has the basketball team with which Louis Dunbar played, played? ","more than 26,000",1,
5195,A Troll in Central Park and All Dogs Go to Heaven were both directed by which person?,Don Bluth,0,"'A Troll in Central Park' was directed by Don Bluth and Gary Goldman, but 'All Dogs Go to Heaven' was also co-directed by Don Bluth, Gary Goldman, and Dan Kuenster. The answer is partially correct but omits the co-directors."
5199,Nominated in ten categories at the 38th Annual César Awards ceremony was a film whose narrative focuses on what two people?,Anne and Georges,1,
5220,Seth MacFarlane was the creator of the two animated short films that were created while studying at what college?,Rhode Island School of Design,1,
5233,What is the name of the pop artist that belongs on the Pledis Entertainment label and has 13 members?,Seventeen,1,
5235,Are both American bands The Four Seasons and Local H popular around the Beatles were around?,no,1,
5228,2006 KNVB Cup Final had two goals scored by a player of what nationality?,Dutch,1,
5230,The 2013 Oregon Ducks football team was led by which former American football coach who is currently a college football analyst for Fox Sports?,Mark August Helfrich,1,
5232,Who served as a Prime Minister in postwar Britain?,Clement Richard Attlee,1,
5227,"Are both bands, Digital Summer and Underoath, from the same US state ?",no,0,"Both Digital Summer and Underoath are from Florida, so the correct answer should be 'yes.'"
5231,"Which state was the The Laboratory's 60,000 square-foot, shore-based campus located?","Maine, United States",1,
5234,Where did the hijacked plane rammed by Heather Penney crash? ,Pennsylvania,1,
5236,Masters and Johnson labeled the orgasmic platform while researching what?,nature of human sexual response,1,
5239,What country are both Dafeng District and Jixi in?,China,1,
5240,When did Henrietta Ponsonby's father die?,31 October 1783,1,
5241,Annette Crosbie was nominated for the BAFTA Award for Best Actress in a Supporting Role for a 1976 film that is a retelling of what classic fairy tale?,Cinderella,1,
5237,Where was Nobel Laureate in Physics know for his contributions with Abdus Salam and Steven Weinberg a professor?,Harvard University,1,
5212,What occupations do both Ian Hunter and Rob Thomas have?,"singer, songwriter",1,
5222,What is the real name of the clock one can see on a clear day from Denmark Hill?,Great Bell of the clock,0,"The clock visible from Denmark Hill is the clock tower at the Palace of Westminster, commonly known as 'Big Ben.' The real name of the clock tower is the Elizabeth Tower, and 'Big Ben' refers to the Great Bell inside the tower, not the clock itself. The answer is imprecise and does not directly answer the question about the clock's real name."
5242,"Who was born first, Javier Frana or Sherwood Stewart?",Sherwood Stewart,1,
5245,What is the name the French give to the war during which the Prussians occupied the Pavillon du Butard?,War of 1870,1,
5246,"The remaining two seasons of Kenan & Kel were filmed at which stage facility located at 6230 Sunset Boulevard in Hollywood, California?",Nick on Sunset,1,
5244,"What is the name of this South Asian island country, located in the Indian Ocean for which Ahmed Abdulla is a professional footballer?",Maldives,1,
5249,Where is the animation studio that produced Mary and the Witch's Flower based in?,Tokyo,1,
5247,HK Express is one of how many founding members of the world's first alliance of low cost carriers?,one of the four founding members,1,
5238,In what year was the university where Sergei Aleksandrovich Tokarev was a professor founded?,1755,1,
5256, Jordan's Furniture is a furniture retailer with a location in an enclosed shopping mall on the north side of Interstate 295 near what?,the junction with Interstate 95,1,
5229,"Wind was directed by which American actress born on March 26, 1960?",Jennifer Grey,0,"Jennifer Grey is an American actress born on March 26, 1960, but she did not direct the film 'Wind.' The film 'Wind' (1992) was directed by Carroll Ballard."
5219,"The man tried for the murder of Anthony ""White Tony"" Johnson is suspected of how many unsolved murders along with his younger brother?",96,0,There is no credible evidence or widely reported information that Tony Johnson and his younger brother are suspected of 96 unsolved murders. This number appears to be incorrect or exaggerated.
5257,The Kahn Trussed Bar for beams and columns was invented by a man raised in what US city?,Detroit,1,
5255,Harrison Newey made his ADAC Formula 4 debut with a partner who is the son of who?,Corinna and seven-time Formula One World Champion Michael Schumacher,1,
5254,How many times has the driver who placed third in the 2003 Italian Grand Prix won at the Grand Prix?,11,1,
5263,"Which is founded by a president, University of Washington or University of Virginia?",University of Virginia,1,
5262,"The man Tony Bennet called ""The Father of Rock and Roll"" once toured with what singer who once auditioned for ""Junior Junction"", and landed a recording contract in her teens?",Lola Dee,1,
5265,"Seven years before the opening of the Brewer Fieldhouse in Columbia, Missouri, where was Chester Brewer working as head football coach and head basketball coach?",University Farm,1,
5251,What year was the voice actress of an animated television series premiered on Cartoon Network born?,1967,0,"The question is unclear, but if it refers to a specific voice actress, '1967' is not a valid answer without specifying who. Many voice actresses have worked on Cartoon Network shows, each with different birth years."
5252,What was the breakthrough role for the English Actor starring in Feed the Beast,Jude,0,"'Feed the Beast' starred English actor David Schwimmer, but he is American, not English. There is no English actor named 'Jude' associated with a breakthrough role in 'Feed the Beast.' The answer is incorrect and unclear."
5243,Alan Schechter supervised a woman with her senior thesis entitled what,"""There Is Only the Fight . . . : An Analysis of the Alinsky Model.""",0,The answer is incorrect. Alan Schechter supervised Hillary Rodham (Clinton) on her senior thesis entitled 'There Is Only the Fight...': An Analysis of the Alinsky Model. The answer given is incomplete and contains errors in the title.
5261,How many episodes were in the original run of the HBO show that Kristin Davis played the character Charlotte York Goldenblatt?,94,1,
5272,"What offence were opening batsman Khalid Latif and 5 other cricketers suspended for, in February 2017?",spot-fixing,1,
5248,What are a Uruguayan professional footballer and Luz Pfannenstiel are best known as?,the best known globetrotters,0,"The answer is incorrect because 'Luz Pfannenstiel' appears to be a mistaken reference; the famous globetrotting footballer is Lutz Pfannenstiel, a German, not Uruguayan. Also, 'Uruguayan professional footballer' is too vague and does not specify a name. The answer does not accurately address the question."
5267,Alex Haley wrote what novel about a man that was born in 1750?,Roots: The Saga of an American Family,1,
5270,"Which band, A Silent Film or The Frames, has more members?",The Frames,1,
5253,In what year was the 1965 World Series MVP elected to the Baseball Hall of Fame?,1972,0,"The 1965 World Series MVP was Sandy Koufax. He was elected to the Baseball Hall of Fame in 1972. Therefore, the answer is correct."
5266,In what year was the coach who led the 2007 South Carolina Gamecocks football team in his third season as USC head coach born?,1945,1,
5276,"During which years was the politician, upon whom the character Allison Taylor from ""24"" is baded, First Lady of the United States?",1993 to 2001,1,
5279,"In addition to Richard Strauss, Luigi Nono, Krzysztof Penderecki, Joaquín Rodrigo, and the German composer whose known for ""Das Marienleben"", what other composers have been represented by ESZ since the 1950s?","Igor Stravinsky, Carl Orff",1,
5250,Mariana Kovacevic used horse placenta treatment to heal the captian of what team?,Ghanaian national team,0,"Mariana Kovacevic used horse placenta treatment to help heal Steven Gerrard, who was the captain of Liverpool FC, not the Ghanaian national team."
5274,Which Outer Banks landmark and premiere BBQ restaurant has been featured in the magazine Southern Living?,Pigman's Bar-B-Que,1,
5273,Are Euptelea and Muehlenbeckia both genuses?,yes,1,
5260,Who died in the battle located near the River Boyne in Ireland?,Eochaid or Eochu Étgudach,0,"The most famous battle near the River Boyne is the Battle of the Boyne (1690), where King William III defeated King James II. Eochaid or Eochu Étgudach is a legendary High King of Ireland from Irish mythology, not a historical figure associated with the Battle of the Boyne."
5275,What year was George Harrison's top UK charted song voted the nations 11th favorite 1980s number?,2015,1,
